DATE,USD,GBP,EUR,CHF,AUD,CAD,SGD
23/2/2010,3.399,5.2752,4.6282,3.1639,3.0596,3.2595,2.4144
24/2/2010,3.402,5.2571,4.6075,3.1469,3.0395,3.2292,2.4135
25/2/2010,3.409,5.2359,4.5943,3.139,3.0311,3.2288,2.4149
1/3/2010,3.3895,5.1419,4.6136,3.1539,3.0433,3.2213,2.4128
2/3/2010,3.3865,5.053,4.5806,3.129,3.0426,3.2463,2.4081
3/3/2010,3.374,5.078,4.5999,3.1447,3.0491,3.262,2.4078
4/3/2010,3.3715,5.0849,4.6139,3.1533,3.0443,3.2679,2.4089
5/3/2010,3.367,5.0663,4.5766,3.1285,3.0325,3.2651,2.4024
8/3/2010,3.343,5.0707,4.5734,3.1243,3.0448,3.2562,2.3889
9/3/2010,3.34,5.0185,4.5531,3.1123,3.0386,3.2489,2.3847
10/3/2010,3.3245,4.9749,4.5208,3.0917,3.0449,3.2382,2.3775
11/3/2010,3.3215,4.9653,4.5275,3.0996,3.0274,3.2369,2.3745
12/3/2010,3.3088,4.9843,4.53,3.099,3.0303,3.2314,2.3686
15/3/2010,3.319,5.0318,4.558,3.1304,3.0332,3.2598,2.375
16/3/2010,3.3235,5.0045,4.5517,3.1351,3.0408,3.263,2.3795
17/3/2010,3.3045,5.0359,4.5549,3.1348,3.0365,3.2598,2.3709
18/3/2010,3.303,5.0539,4.5309,3.1296,3.047,3.2664,2.3713
19/3/2010,3.3045,5.0407,4.5027,3.1262,3.0459,3.2512,2.3685
22/3/2010,3.3205,4.9632,4.4878,3.1296,3.0341,3.2655,2.3721
23/3/2010,3.3175,5.0079,4.498,3.1339,3.0433,3.2604,2.3707
24/3/2010,3.3145,4.9676,4.4598,3.1292,3.0396,3.2581,2.3637
25/3/2010,3.3265,4.9572,4.4359,3.106,3.0316,3.2522,2.3647
26/3/2010,3.3125,4.9303,4.4167,3.0929,3.0114,3.2431,2.3552
29/3/2010,3.284,4.9007,4.4142,3.0756,2.983,3.208,2.3427
30/3/2010,3.258,4.8868,4.3949,3.0669,2.9939,3.1915,2.3316
31/3/2010,3.273,4.9326,4.385,3.0649,2.9943,3.2131,2.3354
1/4/2010,3.257,4.9519,4.3996,3.0912,2.9854,3.2139,2.329
2/4/2010,3.2475,4.9532,4.406,3.077,2.9858,3.2128,2.3258
5/4/2010,3.232,4.9349,4.3705,3.0506,2.977,3.2076,2.3125
6/4/2010,3.212,4.8912,4.3132,3.0114,2.9472,3.1986,2.2985
7/4/2010,3.1955,4.8751,4.2789,2.9876,2.9641,3.1976,2.2894
8/4/2010,3.2098,4.8862,4.2788,2.9861,2.9774,3.1916,2.2977
9/4/2010,3.1915,4.8773,4.2648,2.9751,2.9619,3.1867,2.2881
12/4/2010,3.188,4.9274,4.3534,3.0159,2.9774,3.177,2.296
13/4/2010,3.2275,4.952,4.3812,3.0493,2.9793,3.2119,2.3168
14/4/2010,3.202,4.9389,4.3743,3.0469,2.9831,3.205,2.3237
15/4/2010,3.1865,4.9418,4.3499,3.0313,2.9781,3.1954,2.3204
16/4/2010,3.208,4.9488,4.3446,3.0301,2.9817,3.1941,2.3274
19/4/2010,3.2175,4.9093,4.3317,3.023,2.9577,3.1662,2.3322
20/4/2010,3.2075,4.9139,4.3232,3.0146,2.9751,3.1642,2.3303
21/4/2010,3.1925,4.9024,4.2839,2.9857,2.9749,3.2042,2.3254
22/4/2010,3.2035,4.942,4.2888,2.9931,2.9688,3.2059,2.3335
23/4/2010,3.2025,4.9158,4.2353,2.9561,2.9517,3.1955,2.3304
26/4/2010,3.176,4.9001,4.2463,2.9574,2.9488,3.1801,2.321
27/4/2010,3.1835,4.9191,4.2597,2.969,2.9476,3.1821,2.3273
28/4/2010,3.201,4.8937,4.2304,2.9516,2.9524,3.161,2.3334
29/4/2010,3.2055,4.861,4.2357,2.9541,2.9627,3.1728,2.3363
30/4/2010,3.1905,4.8981,4.2284,2.9465,2.9699,3.1786,2.3322
3/5/2010,3.2095,4.8938,4.2415,2.9608,2.9657,3.1545,2.3379
4/5/2010,3.2045,4.8901,4.2307,2.9535,2.9651,3.1638,2.338
5/5/2010,3.235,4.8976,4.1922,2.926,2.9392,3.1543,2.3376
6/5/2010,3.25,4.9158,4.1746,2.9109,2.9495,3.159,2.336
7/5/2010,3.2785,4.88,4.1658,2.9447,2.9236,3.1382,2.3407
10/5/2010,3.206,4.7718,4.1492,2.9123,2.8958,3.1166,2.3261
11/5/2010,3.1995,4.7394,4.0786,2.8814,2.8797,3.1192,2.3209
12/5/2010,3.2215,4.7983,4.0702,2.8976,2.8792,3.156,2.3262
13/5/2010,3.2,4.7533,4.0474,2.8857,2.8766,3.1468,2.3189
14/5/2010,3.1905,4.6632,3.9999,2.8553,2.86,3.1223,2.3098
17/5/2010,3.2365,4.6272,3.9707,2.8353,2.8256,3.1034,2.3172
18/5/2010,3.2275,4.6605,3.9811,2.8397,2.8155,3.1218,2.3183
19/5/2010,3.2415,4.6302,3.9516,2.8213,2.7746,3.1098,2.3184
20/5/2010,3.2675,4.7085,4.0394,2.8353,2.7542,3.1256,2.3349
21/5/2010,3.3245,4.7825,4.187,2.8801,2.7532,3.1234,2.356
24/5/2010,3.319,4.8046,4.1494,2.8786,2.7466,3.1305,2.3593
25/5/2010,3.3553,4.8126,4.1248,2.89,2.7461,3.136,2.3685
26/5/2010,3.34,4.8058,4.1069,2.8755,2.757,3.1208,2.368
27/5/2010,3.3105,4.7701,4.0473,2.8626,2.7365,3.1019,2.3497
31/5/2010,3.253,4.7077,4.0077,2.8172,2.7618,3.1008,2.3208
1/6/2010,3.281,4.7496,4.021,2.8384,2.7432,3.1349,2.3388
2/6/2010,3.31,4.8614,4.0423,2.8607,2.7538,3.1382,2.3425
3/6/2010,3.2695,4.8019,4.0185,2.8364,2.7693,3.1541,2.3319
4/6/2010,3.27,4.786,3.9825,2.8336,2.7592,3.1424,2.3306
7/6/2010,3.3355,4.813,3.9681,2.8608,2.7118,3.1327,2.3501
8/6/2010,3.3205,4.8154,3.9745,2.8607,2.7215,3.1449,2.3469
9/6/2010,3.326,4.7988,3.9744,2.8836,2.7328,3.1678,2.3481
10/6/2010,3.3155,4.833,3.9897,2.8974,2.7802,3.1874,2.3465
11/6/2010,3.278,4.8226,3.9669,2.868,2.7753,3.1733,2.3337
14/6/2010,3.2645,4.7675,3.9768,2.8518,2.7947,3.1677,2.3344
15/6/2010,3.2595,4.8118,3.9831,2.859,2.7952,3.162,2.3313
16/6/2010,3.2568,4.8245,4.0118,2.8825,2.8156,3.1738,2.337
17/6/2010,3.2735,4.8147,4.0176,2.8943,2.8146,3.1856,2.343
18/6/2010,3.257,4.8288,4.0401,2.9325,2.8354,3.1704,2.346
21/6/2010,3.1965,4.7505,3.9681,2.8934,2.8139,3.138,2.3217
22/6/2010,3.199,4.7236,3.9365,2.8812,2.8094,3.1236,2.3184
23/6/2010,3.2295,4.7864,3.9605,2.913,2.815,3.137,2.3295
24/6/2010,3.2175,4.8253,3.9725,2.9155,2.8168,3.096,2.3212
25/6/2010,3.243,4.847,3.9959,2.9431,2.7979,3.1103,2.3285
28/6/2010,3.2275,4.8542,3.9968,2.9544,2.8268,3.1172,2.3324
29/6/2010,3.2315,4.8758,3.9636,2.9722,2.8009,3.1148,2.3246
30/6/2010,3.2575,4.9069,3.9785,3.0088,2.7715,3.0915,2.3242
1/7/2010,3.2555,4.86,3.973,3.0336,2.7113,3.0506,2.3225
2/7/2010,3.223,4.8906,4.0329,3.0351,2.7325,3.0421,2.3166
5/7/2010,3.22,4.8884,4.0376,3.0239,2.7145,3.0376,2.3121
6/7/2010,3.219,4.8739,4.035,3.0352,2.6958,3.0269,2.3118
7/7/2010,3.2125,4.8587,4.045,3.0225,2.7255,3.0419,2.3103
8/7/2010,3.2035,4.866,4.0535,3.0454,2.7973,3.0638,2.3153
9/7/2010,3.1975,4.8453,4.0562,3.0438,2.8047,3.0664,2.3189
12/7/2010,3.2,4.8074,4.0315,3.0283,2.8026,3.1026,2.3175
13/7/2010,3.2045,4.8156,4.0349,3.0169,2.7972,3.0918,2.3174
14/7/2010,3.196,4.8634,4.0652,3.0227,2.8186,3.0996,2.3218
15/7/2010,3.2035,4.8941,4.0856,3.0481,2.8264,3.0977,2.3296
16/7/2010,3.2065,4.9449,4.1407,3.0747,2.8118,3.0793,2.3312
19/7/2010,3.2265,4.9385,4.1632,3.0808,2.7974,3.0581,2.337
20/7/2010,3.2185,4.9098,4.172,3.054,2.8228,3.0606,2.3438
21/7/2010,3.215,4.9098,4.1416,3.0539,2.8335,3.0841,2.3426
22/7/2010,3.222,4.8908,4.1153,3.0721,2.8191,3.0684,2.3412
23/7/2010,3.2025,4.8949,4.1272,3.0687,2.8545,3.0808,2.3325
26/7/2010,3.193,4.9365,4.1281,3.0297,2.8579,3.0807,2.3384
27/7/2010,3.188,4.9401,4.1473,3.0376,2.8757,3.0903,2.3419
28/7/2010,3.1945,4.9761,4.1516,3.0135,2.8535,3.085,2.342
29/7/2010,3.1975,4.995,4.1603,3.0289,2.8664,3.0877,2.3413
30/7/2010,3.1875,4.9746,4.1621,3.0655,2.8648,3.0766,2.34
2/8/2010,3.1625,4.9718,4.1373,3.0406,2.8765,3.0812,2.336
3/8/2010,3.1638,5.0229,4.1663,3.0475,2.8785,3.0894,2.3382
4/8/2010,3.1685,5.0488,4.1875,3.0455,2.8938,3.0935,2.3428
5/8/2010,3.17,5.034,4.1679,3.0096,2.901,3.1156,2.341
6/8/2010,3.1505,5.003,4.1546,3.0051,2.8829,3.0994,2.33
9/8/2010,3.144,5.0219,4.1755,3.0277,2.8851,3.0602,2.3343
10/8/2010,3.155,4.9855,4.1484,2.9931,2.8786,3.0637,2.3322
11/8/2010,3.1615,4.9986,4.1492,3.0071,2.8733,3.0639,2.3317
12/8/2010,3.1865,4.9958,4.1053,3.0142,2.8522,3.0452,2.3361
13/8/2010,3.1635,4.9453,4.0692,3.0169,2.8511,3.042,2.3294
16/8/2010,3.183,4.9578,4.0672,3.0283,2.8313,3.0541,2.3308
17/8/2010,3.1655,4.9578,4.0639,3.0414,2.8496,3.0381,2.3324
18/8/2010,3.1625,4.9167,4.0607,3.0315,2.8512,3.0593,2.3309
19/8/2010,3.1305,4.8761,4.01,3.0007,2.8059,3.0426,2.3148
20/8/2010,3.1355,4.8867,4.0172,3.0374,2.7945,3.0162,2.3164
23/8/2010,3.1285,4.8687,3.9779,3.0271,2.7886,2.9851,2.3075
24/8/2010,3.1355,4.8425,3.962,3.0097,2.7864,2.972,2.3047
25/8/2010,3.1425,4.8492,3.9773,3.0464,2.7803,2.9659,2.3132
26/8/2010,3.14,4.8862,3.9935,3.054,2.7857,2.9701,2.3158
27/8/2010,3.144,4.8833,3.997,3.0688,2.7864,2.9728,2.3191
30/8/2010,3.1375,4.8719,3.9965,3.0458,2.8195,2.9922,2.3179
1/9/2010,3.1355,4.8221,3.9832,3.0845,2.8187,2.9484,2.3159
2/9/2010,3.1335,4.8359,4.0074,3.079,2.8391,2.9734,2.3221
3/9/2010,3.123,4.8144,4.0034,3.0832,2.8346,2.961,2.3173
6/9/2010,3.113,4.8177,4.0139,3.0659,2.8548,3,2.3171
7/9/2010,3.1205,4.7996,3.9964,3.089,2.8585,3.0118,2.3175
8/9/2010,3.1155,4.7873,3.9545,3.084,2.8393,2.9714,2.3126
9/9/2010,3.1115,4.8085,3.9553,3.0748,2.8662,2.9966,2.317
13/9/2010,3.101,4.7774,3.9656,3.0516,2.8856,3.0024,2.3157
14/9/2010,3.1045,4.7829,3.9969,3.0918,2.8971,3.0167,2.3211
15/9/2010,3.119,4.8295,4.0441,3.1091,2.9205,3.0233,2.3315
17/9/2010,3.1075,4.8614,4.0719,3.0551,2.9262,3.0314,2.3258
20/9/2010,3.1045,4.8657,4.059,3.0727,2.9282,3.0097,2.3268
21/9/2010,3.1011,4.8324,4.0609,3.0878,2.9326,3.015,2.3259
22/9/2010,3.092,4.8419,4.111,3.1005,2.958,3.0173,2.328
23/9/2010,3.0915,4.8401,4.1406,3.1303,2.9547,3.0035,2.3307
24/9/2010,3.098,4.8597,4.1346,3.146,2.9476,2.9995,2.333
27/9/2010,3.09,4.8884,4.1604,3.1382,2.9599,3.0139,2.3359
28/9/2010,3.0905,4.8913,4.16,3.1387,2.968,3.003,2.338
29/9/2010,3.0838,4.8794,4.1899,3.1612,2.9849,2.9993,2.3396
30/9/2010,3.0875,4.8892,4.1979,3.1576,2.985,2.986,2.3442
1/10/2010,3.086,4.8549,4.215,3.1482,2.9885,2.9977,2.3464
4/10/2010,3.0855,4.8788,4.246,3.1556,2.9909,3.028,2.3501
5/10/2010,3.1085,4.9173,4.2434,3.1954,2.9812,3.034,2.3597
6/10/2010,3.0895,4.918,4.278,3.2006,3.0013,3.0426,2.3597
7/10/2010,3.097,4.9134,4.3107,3.2173,3.0484,3.0648,2.3675
8/10/2010,3.099,4.9265,4.325,3.2079,3.0491,3.0497,2.372
11/10/2010,3.1005,4.9416,4.33,3.2195,3.0585,3.0672,2.3728
12/10/2010,3.1065,4.9415,4.3121,3.2218,3.042,3.0623,2.3745
13/10/2010,3.0975,4.8999,4.3261,3.2406,3.0572,3.0685,2.3737
14/10/2010,3.0835,4.9257,4.3382,3.2359,3.0716,3.0823,2.3813
15/10/2010,3.0865,4.9382,4.3328,3.2309,3.0607,3.0718,2.3783
18/10/2010,3.094,4.9283,4.2951,3.2184,3.0465,3.0402,2.3705
19/10/2010,3.1075,4.9313,4.3261,3.2345,3.066,3.0484,2.382
20/10/2010,3.1255,4.9136,4.3044,3.2315,3.0471,3.0331,2.387
21/10/2010,3.115,4.9279,4.3358,3.2251,3.0633,3.043,2.3932
22/10/2010,3.1103,4.8888,4.3323,3.2109,3.0479,3.032,2.3888
25/10/2010,3.0965,4.8753,4.3441,3.1805,3.0737,3.0307,2.3911
26/10/2010,3.0965,4.8733,4.3235,3.187,3.0691,3.0367,2.3928
27/10/2010,3.109,4.9198,4.2945,3.1498,3.0237,3.0292,2.3885
28/10/2010,3.1075,4.9111,4.296,3.1444,3.0349,3.0257,2.3919
29/10/2010,3.1095,4.9584,4.323,3.1581,3.0363,3.0455,2.3943
1/11/2010,3.0955,4.9732,4.328,3.1471,3.0582,3.0442,2.3981
2/11/2010,3.095,4.969,4.3076,3.1237,3.088,3.0557,2.401
3/11/2010,3.086,4.9481,4.3266,3.1493,3.0787,3.0582,2.3959
4/11/2010,3.0833,4.9713,4.3589,3.1701,3.0991,3.0594,2.4
8/11/2010,3.0905,4.9837,4.3114,3.2034,3.1273,3.0825,2.4023
9/11/2010,3.0908,4.9882,4.29,3.1985,3.1298,3.0804,2.4034
10/11/2010,3.0975,4.9529,4.257,3.1963,3.1045,3.0766,2.4038
11/11/2010,3.0896,4.9892,4.263,3.1872,3.1078,3.0903,2.4032
12/11/2010,3.1125,5.0097,4.2408,3.1885,3.0934,3.0869,2.4024
15/11/2010,3.1305,5.0462,4.2819,3.1928,3.0815,3.094,2.4033
16/11/2010,3.137,5.0383,4.2706,3.189,3.092,3.1109,2.4146
18/11/2010,3.133,4.9848,4.2562,3.1651,3.0826,3.0716,2.4114
19/11/2010,3.124,5.0032,4.2527,3.1325,3.0782,3.0605,2.407
22/11/2010,3.106,4.9755,4.2759,3.1347,3.086,3.0612,2.4016
23/11/2010,3.1155,4.965,4.2307,3.1487,3.0742,3.0579,2.3923
24/11/2010,3.1335,4.9553,4.1964,3.1489,3.0663,3.0773,2.3874
25/11/2010,3.1315,4.9365,4.1719,3.1434,3.0618,3.1008,2.3907
26/11/2010,3.1385,4.9444,4.1838,3.1413,3.0593,3.1047,2.3912
29/11/2010,3.152,4.9185,4.1723,3.1492,3.0373,3.089,2.393
30/11/2010,3.1575,4.9099,4.1374,3.1573,3.0342,3.0962,2.3931
1/12/2010,3.159,4.9233,4.1102,3.1541,3.0246,3.083,2.3961
2/12/2010,3.151,4.9198,4.1322,3.1397,3.0374,3.0962,2.3992
3/12/2010,3.1485,4.9102,4.1557,3.1651,3.0688,3.1361,2.4043
6/12/2010,3.145,4.9509,4.1968,3.2194,3.1032,3.1283,2.4127
8/12/2010,3.1485,4.9529,4.1644,3.1838,3.0885,3.1113,2.3941
9/12/2010,3.137,4.9643,4.1758,3.1901,3.0947,3.1058,2.3937
10/12/2010,3.1365,4.9486,4.1551,3.1912,3.0902,3.1062,2.3946
13/12/2010,3.1336,4.9472,4.1344,3.186,3.0865,3.1019,2.3957
14/12/2010,3.1295,4.9643,4.1891,3.2303,3.1153,3.1034,2.4016
15/12/2010,3.135,4.9412,4.1844,3.2571,3.1195,3.1109,2.3949
16/12/2010,3.14,4.8816,4.1483,3.2421,3.0978,3.1273,2.386
17/12/2010,3.135,4.9016,4.1667,3.2663,3.1107,3.1213,2.3904
20/12/2010,3.1508,4.8863,4.1388,3.2512,3.1084,3.1103,2.3821
21/12/2010,3.135,4.8734,4.1282,3.2517,3.1223,3.0843,2.3817
22/12/2010,3.1315,4.8483,4.114,3.2731,3.1226,3.0798,2.3881
23/12/2010,3.119,4.8083,4.0912,3.2801,3.124,3.0813,2.3884
24/12/2010,3.0985,4.7807,4.0672,3.2403,3.1093,3.0727,2.3792
27/12/2010,3.0938,4.7712,4.0616,3.2188,3.105,3.07,2.382
28/12/2010,3.0925,4.7886,4.0965,3.2348,3.1158,3.0751,2.384
29/12/2010,3.0935,4.7634,4.061,3.2519,3.1266,3.0933,2.3835
30/12/2010,3.0835,4.7817,4.0804,3.272,3.1364,3.0849,2.3859
3/1/2011,3.064,4.7621,4.0724,3.2739,3.1236,3.0864,2.3839
4/1/2011,3.0615,4.7444,4.0914,3.2731,3.0993,3.0853,2.381
5/1/2011,3.068,4.7787,4.0758,3.2312,3.0797,3.0705,2.379
6/1/2011,3.072,4.7648,4.0374,3.1763,3.0616,3.0836,2.3755
7/1/2011,3.0685,4.7408,3.9869,3.1806,3.0466,3.0773,2.3677
10/1/2011,3.0705,4.7719,3.9613,3.1832,3.0576,3.0897,2.3683
11/1/2011,3.0765,4.7884,3.9827,3.1739,3.0302,3.0968,2.3696
12/1/2011,3.0625,4.7893,3.9825,3.1447,3.0182,3.0986,2.3694
13/1/2011,3.0555,4.8123,4.0042,3.155,3.0385,3.0981,2.3717
14/1/2011,3.0575,4.8405,4.0781,3.1692,3.0463,3.0887,2.374
17/1/2011,3.0585,4.8482,4.0793,3.1712,3.0206,3.0938,2.3702
18/1/2011,3.0595,4.8716,4.0641,3.1746,3.037,3.1015,2.375
19/1/2011,3.0535,4.8891,4.106,3.1809,3.0636,3.082,2.3828
21/1/2011,3.0625,4.8795,4.1361,3.1708,3.025,3.075,2.38
24/1/2011,3.0583,4.8828,4.1586,3.186,3.0211,3.0769,2.3826
25/1/2011,3.0525,4.8828,4.1674,3.2187,3.0356,3.0754,2.3837
26/1/2011,3.0535,4.827,4.1793,3.241,3.0434,3.0622,2.3847
27/1/2011,3.0515,4.8566,4.1815,3.2342,3.0391,3.0678,2.3857
28/1/2011,3.0555,4.8537,4.1879,3.2328,3.0223,3.0679,2.3848
31/1/2011,3.0595,4.8516,4.1597,3.2468,3.035,3.0572,2.3782
2/2/2011,3.0435,4.9204,4.2169,3.2547,3.0823,3.0761,2.3899
7/2/2011,3.0375,4.9013,4.1356,3.185,3.0777,3.0786,2.3812
8/2/2011,3.0335,4.8952,4.1313,3.1776,3.0773,3.0643,2.3825
9/2/2011,3.0345,4.8751,4.1422,3.1485,3.077,3.0521,2.3823
10/2/2011,3.0415,4.8964,4.169,3.1692,3.0672,3.0554,2.384
11/2/2011,3.0445,4.8896,4.1352,3.1427,3.0437,3.0587,2.3772
14/2/2011,3.0515,4.9027,4.1302,3.1392,3.0665,3.0966,2.3834
16/2/2011,3.0485,4.925,4.1237,3.1596,3.0465,3.0854,2.3816
17/2/2011,3.044,4.9028,4.136,3.1751,3.0548,3.0927,2.3817
18/2/2011,3.0385,4.9143,4.1354,3.1986,3.0757,3.0862,2.3818
21/2/2011,3.0355,4.9266,4.1507,3.2103,3.0737,3.0767,2.3812
22/2/2011,3.049,4.9275,4.1433,3.2132,3.0563,3.0929,2.3801
23/2/2011,3.05,4.9337,4.177,3.2542,3.0575,3.0856,2.3854
24/2/2011,3.051,4.9562,4.2018,3.2822,3.0728,3.0924,2.3899
25/2/2011,3.052,4.9284,4.2188,3.2989,3.0934,3.1084,2.3917
28/2/2011,3.0515,4.9096,4.1944,3.2891,3.098,3.1205,2.3959
1/3/2011,3.044,4.9526,4.2035,3.2694,3.095,3.1336,2.3957
2/3/2011,3.0405,4.9366,4.1827,3.2741,3.0736,3.1169,2.3885
3/3/2011,3.033,4.9532,4.2033,3.2825,3.0811,3.1162,2.3904
4/3/2011,3.0295,4.9319,4.2283,3.2493,3.0695,3.1142,2.3899
7/3/2011,3.0325,4.9277,4.2385,3.2786,3.0712,3.117,2.3934
8/3/2011,3.0325,4.9149,4.2403,3.2718,3.0695,3.116,2.3952
9/3/2011,3.033,4.901,4.2133,3.2402,3.0565,3.1236,2.3904
10/3/2011,3.037,4.916,4.216,3.2663,3.0536,3.1304,2.3898
11/3/2011,3.0395,4.8854,4.201,3.2646,3.0483,3.1195,2.3905
14/3/2011,3.0395,4.8801,4.231,3.2692,3.0634,3.121,2.3923
15/3/2011,3.054,4.923,4.2539,3.309,3.0438,3.112,2.3949
16/3/2011,3.0585,4.9113,4.2715,3.3337,3.0308,3.1008,2.3921
17/3/2011,3.064,4.9055,4.2654,3.4024,3.0035,3.0879,2.3896
18/3/2011,3.044,4.9228,4.2849,3.3545,3.0273,3.1,2.3916
21/3/2011,3.0388,4.9263,4.3061,3.3587,3.0403,3.0943,2.394
22/3/2011,3.0345,4.9487,4.3154,3.3554,3.0513,3.1018,2.396
23/3/2011,3.0281,4.9567,4.2934,3.3525,3.0579,3.0869,2.3941
24/3/2011,3.03,4.9194,4.2656,3.3251,3.0686,3.0863,2.396
25/3/2011,3.026,4.8762,4.2878,3.3308,3.0849,3.1003,2.4
28/3/2011,3.0265,4.8469,4.2533,3.2845,3.1056,3.0857,2.3968
29/3/2011,3.029,4.8476,4.266,3.3077,3.1018,3.1017,2.3973
30/3/2011,3.0267,4.8421,4.2648,3.2774,3.1201,3.1088,2.3968
31/3/2011,3.0259,4.8687,4.2762,3.2965,3.122,3.1137,2.3994
1/4/2011,3.0274,4.8544,4.2882,3.2873,3.1321,3.122,2.4003
4/4/2011,3.026,4.8824,4.304,3.2731,3.1432,3.1429,2.4014
5/4/2011,3.0274,4.8796,4.2969,3.2762,3.1265,3.1275,2.4002
6/4/2011,3.0255,4.9416,4.314,3.2663,3.1366,3.1437,2.4006
7/4/2011,3.027,4.9362,4.3317,3.2975,3.1651,3.1475,2.4015
8/4/2011,3.0228,4.9519,4.3505,3.3204,3.1775,3.1619,2.4044
11/4/2011,3.02,4.9425,4.3668,3.3275,3.1908,3.1613,2.4047
12/4/2011,3.0305,4.9365,4.3613,3.3529,3.1593,3.1515,2.4045
13/4/2011,3.0295,4.9246,4.3846,3.3744,3.1651,3.1466,2.4082
14/4/2011,3.0225,4.9259,4.3711,3.375,3.1741,3.1419,2.4199
15/4/2011,3.0205,4.9376,4.3705,3.3792,3.1824,3.141,2.4279
18/4/2011,3.023,4.9276,4.3483,3.3826,3.1909,3.1418,2.4299
19/4/2011,3.029,4.9221,4.31,3.3802,3.1706,3.14,2.4246
20/4/2011,3.0163,4.9329,4.3429,3.3579,3.1929,3.1594,2.4318
21/4/2011,3.0095,4.9461,4.3833,3.3887,3.2342,3.1716,2.4327
22/4/2011,3.006,4.9637,4.3763,3.389,3.2263,3.1549,2.4355
25/4/2011,2.996,4.9434,4.3581,3.3803,3.2132,3.1431,2.4257
26/4/2011,2.995,4.9311,4.3535,3.3911,3.2021,3.1401,2.4206
27/4/2011,2.9789,4.9155,4.3741,3.4151,3.2259,3.1368,2.4201
28/4/2011,2.9615,4.9522,4.4021,3.4046,3.2387,3.1267,2.4164
29/4/2011,2.9735,4.9524,4.41,3.4043,3.243,3.1259,2.4222
3/5/2011,2.97,4.9357,4.3963,3.4321,3.2407,3.1377,2.4235
4/5/2011,2.98,4.9064,4.4098,3.4493,3.2221,3.1263,2.422
5/5/2011,2.9875,4.9358,4.4408,3.4771,3.2057,3.1195,2.4275
6/5/2011,3.0005,4.9178,4.3632,3.4471,3.2114,3.1066,2.4292
9/5/2011,2.983,4.8899,4.2951,3.4062,3.2111,3.1013,2.4232
10/5/2011,2.9909,4.904,4.2867,3.4221,3.2218,3.1037,2.4257
11/5/2011,2.9815,4.8809,4.2934,3.3879,3.2375,3.1197,2.4234
12/5/2011,2.9975,4.9087,4.263,3.3838,3.1887,3.1175,2.4247
13/5/2011,3.0115,4.8929,4.2759,3.3975,3.2009,3.1217,2.4219
16/5/2011,3.038,4.9149,4.2795,3.4039,3.2037,3.1334,2.431
18/5/2011,3.0315,4.9319,4.3278,3.4462,3.2302,3.1213,2.4414
19/5/2011,3.023,4.8918,4.3193,3.4382,3.2233,3.1215,2.4422
20/5/2011,3.0148,4.8925,4.3146,3.4163,3.217,3.1181,2.4396
23/5/2011,3.0455,4.9363,4.2896,3.4632,3.218,3.1196,2.4472
24/5/2011,3.054,4.9201,4.2932,3.4485,3.2209,3.1285,2.4491
25/5/2011,3.0605,4.9502,4.3023,3.4812,3.214,3.126,2.4516
26/5/2011,3.044,4.9658,4.3053,3.4928,3.2195,3.116,2.4469
27/5/2011,3.0215,4.9672,4.3088,3.5364,3.2323,3.0926,2.4428
30/5/2011,3.0165,4.9718,4.3101,3.5428,3.2271,3.0888,2.4451
31/5/2011,3.0115,4.9818,4.3293,3.5448,3.2258,3.0943,2.4432
1/6/2011,3.0085,4.955,4.3389,3.528,3.2316,3.1083,2.4455
2/6/2011,3.0275,4.9438,4.3467,3.5894,3.2151,3.0956,2.4443
3/6/2011,3.0143,4.9256,4.3667,3.5722,3.2185,3.0871,2.4452
6/6/2011,2.9975,4.9282,4.3874,3.5913,3.2189,3.0627,2.4398
7/6/2011,3.0115,4.9224,4.3968,3.6053,3.2354,3.0737,2.4462
8/6/2011,3.0125,4.9452,4.4147,3.6,3.21,3.0793,2.4493
9/6/2011,3.0195,4.9556,4.4142,3.6125,3.1934,3.0822,2.4519
10/6/2011,3.0175,4.9306,4.3796,3.588,3.2011,3.098,2.4521
13/6/2011,3.0475,4.9458,4.3695,3.5999,3.2118,3.1194,2.4618
14/6/2011,3.0275,4.968,4.3673,3.6212,3.2199,3.1078,2.4568
15/6/2011,3.0315,4.9607,4.3684,3.5895,3.2417,3.1269,2.4604
16/6/2011,3.0435,4.9347,4.3202,3.5682,3.219,3.1082,2.457
17/6/2011,3.047,4.9139,4.3173,3.5866,3.2111,3.0991,2.4605
20/6/2011,3.0388,4.9068,4.3315,3.5711,3.2113,3.0923,2.4566
21/6/2011,3.037,4.9236,4.3526,3.6013,3.2027,3.102,2.4569
22/6/2011,3.0305,4.9156,4.3542,3.5981,3.2073,3.1133,2.4572
23/6/2011,3.0355,4.8691,4.3417,3.6028,3.2002,3.118,2.4567
24/6/2011,3.037,4.8657,4.3305,3.6219,3.1981,3.1031,2.4585
27/6/2011,3.0575,4.8711,4.3193,3.6521,3.1902,3.089,2.462
28/6/2011,3.0525,4.8748,4.3632,3.6537,3.1915,3.0962,2.4586
29/6/2011,3.0395,4.8597,4.3617,3.6546,3.2004,3.0976,2.4541
30/6/2011,3.0205,4.8648,4.382,3.635,3.2433,3.121,2.4577
1/7/2011,3.0153,4.8371,4.3702,3.5804,3.2257,3.1303,2.4552
4/7/2011,3.001,4.8267,4.3701,3.5431,3.2256,3.1316,2.4516
5/7/2011,3.0085,4.8289,4.3592,3.5461,3.2201,3.1306,2.4517
